image path,green_players_alive,green_ability_count,green_health_1,green_health_2,green_health_3,green_health_4,green_health_5,green_ults,red_players_alive,red_ability_count,red_health_1,red_health_2,red_health_3,red_health_4,red_health_5,red_ults,spike_countdown,green_win
output/screenshots/1718765172.6715205.png,4,8,261,301,302,309,0,0,5,6,311,309,310,310,60,1,0,0
output/screenshots/1718765173.4028127.png,4,8,261,309,309,310,0,0,4,6,310,311,310,310,0,1,0,0
output/screenshots/1718765174.121874.png,3,5,261,309,309,0,0,0,4,6,310,290,310,310,0,1,0,0
output/screenshots/1718765174.8305624.png,3,6,261,309,309,0,0,0,4,6,310,311,310,310,0,1,0,0
output/screenshots/1718765175.5340538.png,3,6,262,309,309,0,0,0,4,6,311,311,311,311,0,1,0,0
output/screenshots/1718765176.2239878.png,3,6,262,309,309,0,0,0,3,6,310,311,311,0,0,1,0,0
output/screenshots/1718765176.9038284.png,3,5,262,309,309,0,0,0,4,6,310,311,310,311,0,1,0,0
output/screenshots/1718765177.5707254.png,3,5,261,309,309,0,0,0,4,5,310,310,311,310,0,1,0,0
output/screenshots/1718765178.2484608.png,3,5,261,309,309,0,0,0,4,5,310,310,310,310,0,1,0,0
output/screenshots/1718765178.9266965.png,3,6,261,309,309,0,0,0,4,5,310,310,310,310,0,1,0,0
output/screenshots/1718765179.6009722.png,3,5,261,309,309,0,0,0,3,3,308,311,310,0,0,0,0,0
output/screenshots/1718765180.264892.png,3,6,262,308,309,0,0,0,3,3,310,311,311,0,0,0,0,0
output/screenshots/1718765180.9374888.png,3,4,261,309,309,0,0,0,3,3,310,311,310,0,0,0,0,0
output/screenshots/1718765181.6038759.png,3,4,261,309,309,0,0,0,3,3,310,311,310,0,0,0,0,0
output/screenshots/1718765182.2948046.png,3,5,261,309,309,0,0,0,3,3,310,311,310,0,0,0,0,0
output/screenshots/1718765182.95444.png,3,4,261,309,309,0,0,0,3,3,310,311,310,0,0,0,0,0
output/screenshots/1718765183.616829.png,3,4,261,309,309,0,0,0,3,3,310,311,310,0,0,0,0,0
output/screenshots/1718765184.2897768.png,3,4,261,309,309,0,0,0,3,3,310,311,310,0,0,0,0,0
output/screenshots/1718765184.960738.png,3,4,261,309,309,0,0,0,3,3,311,311,311,0,0,0,0,0
output/screenshots/1718765185.624024.png,3,3,261,309,309,0,0,0,3,3,310,311,311,0,0,0,0,0
output/screenshots/1718765186.2950106.png,3,3,261,309,310,0,0,0,3,3,311,311,311,0,0,0,0,0
output/screenshots/1718765186.9595954.png,3,3,261,309,310,0,0,0,3,3,311,311,311,0,0,0,0,0
output/screenshots/1718765187.6451163.png,3,3,261,309,309,0,0,0,3,3,310,311,310,0,0,0,0,0
output/screenshots/1718765188.296414.png,3,4,261,309,309,0,0,0,3,3,311,311,311,0,0,0,0,0
output/screenshots/1718765188.960671.png,3,3,261,309,309,0,0,0,3,3,310,311,310,0,0,0,0,0
output/screenshots/1718765189.6402647.png,3,3,261,309,309,0,0,0,3,3,310,311,311,0,0,0,0,0
output/screenshots/1718765190.3021939.png,3,4,261,309,309,0,0,0,3,3,310,311,310,0,0,0,0,0
output/screenshots/1718765190.962828.png,3,4,261,309,309,0,0,0,3,3,310,311,310,0,0,0,0,0
output/screenshots/1718765191.619675.png,3,3,261,309,309,0,0,0,3,3,310,311,310,0,0,0,0,0
output/screenshots/1718765192.2908254.png,3,4,261,309,309,0,0,0,3,3,311,311,311,0,0,1,0,0
output/screenshots/1718765192.9966037.png,3,4,261,309,309,0,0,0,3,3,311,311,311,0,0,0,0,0
output/screenshots/1718765193.67164.png,3,3,261,309,309,0,0,0,3,3,311,311,311,0,0,0,0,0
output/screenshots/1718765194.4779894.png,3,3,261,309,309,0,0,0,3,3,310,311,310,0,0,0,0,0
output/screenshots/1718765195.2431395.png,3,3,261,309,309,0,0,0,3,4,310,311,310,0,0,0,0,0
output/screenshots/1718765195.983394.png,3,3,261,309,309,0,0,0,3,4,310,279,310,0,0,0,0,0
output/screenshots/1718765196.7643507.png,3,3,262,309,309,0,0,0,3,4,310,279,311,0,0,0,0,0
output/screenshots/1718765197.5280228.png,3,3,261,309,309,0,0,0,3,4,310,279,310,0,0,0,0,0
output/screenshots/1718765198.2675214.png,3,3,261,309,309,0,0,0,3,4,310,279,310,0,0,0,0,0
output/screenshots/1718765198.9765308.png,3,3,261,309,309,0,0,0,3,4,310,279,310,0,0,0,0,0
output/screenshots/1718765199.6565673.png,3,3,261,309,309,0,0,0,3,4,310,279,310,0,0,0,0,0
output/screenshots/1718765200.3641894.png,3,3,261,309,309,0,0,0,3,4,310,279,310,0,0,0,0,0
output/screenshots/1718765201.0684881.png,3,3,261,309,309,0,0,0,3,4,310,279,311,0,0,0,0,0
output/screenshots/1718765201.753281.png,3,3,261,309,309,0,0,0,3,4,311,279,310,0,0,0,0,0
output/screenshots/1718765202.4394786.png,3,3,261,309,309,0,0,0,3,4,311,279,311,0,0,0,0,0
output/screenshots/1718765203.122061.png,3,3,261,309,309,0,0,0,3,4,310,279,310,0,0,0,0,0
output/screenshots/1718765203.8052764.png,3,3,261,309,309,0,0,0,3,4,310,279,310,0,0,0,0,0
output/screenshots/1718765204.4983466.png,3,3,261,309,309,0,0,0,3,4,310,279,311,0,0,0,0,0
output/screenshots/1718765205.172009.png,3,3,261,309,309,0,0,0,4,4,310,279,311,14,0,0,0,0
output/screenshots/1718765205.8263116.png,3,3,261,309,309,0,0,0,3,3,310,279,311,0,0,0,0,0
output/screenshots/1718765206.5063128.png,3,3,261,309,309,0,0,0,3,3,312,279,310,0,0,0,0,0
output/screenshots/1718765207.1999822.png,3,3,262,309,309,0,0,0,3,3,311,279,310,0,0,0,0,0
output/screenshots/1718765207.8864958.png,3,3,262,309,309,0,0,0,3,3,310,279,310,0,0,0,0,0
output/screenshots/1718765208.5465164.png,3,3,261,309,309,0,0,0,3,2,310,279,310,0,0,0,0,0
output/screenshots/1718765209.2485912.png,3,3,262,309,309,0,0,0,3,2,310,279,310,0,0,0,0,0
output/screenshots/1718765210.0129654.png,3,3,262,309,309,0,0,0,3,2,310,279,310,0,0,0,0,0
output/screenshots/1718765210.8094141.png,3,2,261,309,309,0,0,0,3,2,310,279,311,0,0,0,0,0
output/screenshots/1718765211.6151805.png,3,4,261,309,309,0,0,0,3,2,310,279,15,0,0,0,0,0
output/screenshots/1718765212.3561897.png,3,3,262,309,309,0,0,0,1,2,311,0,0,0,0,0,0,0
output/screenshots/1718765213.0944662.png,3,3,261,309,309,0,0,0,3,2,310,279,309,0,0,0,0,0
output/screenshots/1718765213.8071437.png,3,3,262,308,309,0,0,0,3,2,309,279,157,0,0,0,0,0
output/screenshots/1718765214.4739945.png,3,3,262,309,309,0,0,0,3,2,311,279,157,0,0,0,0,0
output/screenshots/1718765215.129223.png,3,3,261,309,309,0,0,0,3,1,311,279,157,0,0,0,0,0
output/screenshots/1718765215.8121083.png,3,3,262,310,300,0,0,0,3,1,310,279,158,0,0,0,0,0
output/screenshots/1718765216.493998.png,3,3,261,310,300,0,0,0,3,1,309,279,157,0,0,0,0,0
output/screenshots/1718765217.187762.png,3,2,261,309,237,0,0,0,3,1,308,154,158,0,0,0,0,0
output/screenshots/1718765217.8843293.png,3,3,260,310,95,0,0,0,3,1,309,154,157,0,0,0,0,0
output/screenshots/1718765218.5994356.png,3,2,260,310,96,0,0,0,2,1,311,158,0,0,0,0,0,0
output/screenshots/1718765219.2780268.png,2,2,310,96,0,0,0,0,2,1,309,157,0,0,0,0,0,0
output/screenshots/1718765219.9738755.png,2,2,310,97,0,0,0,0,2,1,310,157,0,0,0,0,0,0
output/screenshots/1718765220.661037.png,2,2,309,96,0,0,0,0,2,1,311,157,0,0,0,1,0,0
output/screenshots/1718765221.3489604.png,2,2,309,96,0,0,0,0,2,1,311,157,0,0,0,0,0,0
output/screenshots/1718765222.0361526.png,2,2,309,97,0,0,0,0,2,1,311,158,0,0,0,0,0,0
output/screenshots/1718765222.725562.png,1,0,309,0,0,0,0,0,2,1,311,157,0,0,0,0,0,0
output/screenshots/1718765223.4001765.png,1,0,308,0,0,0,0,0,2,1,311,157,0,0,0,0,0,0
output/screenshots/1718765224.0685067.png,1,0,309,0,0,0,0,0,2,0,311,158,0,0,0,0,0,0
output/screenshots/1718765224.7487714.png,1,0,308,0,0,0,0,0,2,1,311,157,0,0,0,0,0,0
output/screenshots/1718765225.4326034.png,1,0,309,0,0,0,0,0,2,1,311,157,0,0,0,0,0,0
output/screenshots/1718765226.091949.png,1,0,309,0,0,0,0,0,2,1,311,157,0,0,0,0,0,0
output/screenshots/1718765226.7776923.png,1,0,309,0,0,0,0,0,2,1,310,157,0,0,0,0,0,0
output/screenshots/1718765227.4631462.png,1,0,309,0,0,0,0,0,2,1,310,157,0,0,0,0,0,0
output/screenshots/1718765228.1496053.png,0,0,0,0,0,0,0,0,2,1,311,157,0,0,0,0,0,0
output/screenshots/1718765228.8417368.png,0,1,0,0,0,0,0,0,2,1,311,157,0,0,0,0,0,0
output/screenshots/1718765229.5216613.png,0,0,0,0,0,0,0,0,2,1,311,157,0,0,0,0,0,0
output/screenshots/1718765247.449432.png,5,15,309,309,309,309,309,0,5,21,310,311,310,311,311,1,0,1
output/screenshots/1718765248.0825562.png,5,15,309,309,309,309,309,0,5,20,311,311,310,311,311,1,0,1
output/screenshots/1718765248.6969564.png,5,15,309,309,309,309,309,0,5,20,310,311,311,311,311,1,0,1
output/screenshots/1718765249.3629978.png,5,15,309,309,309,309,309,0,5,20,311,310,311,311,311,1,0,1
output/screenshots/1718765250.0421638.png,5,16,309,309,309,309,309,0,5,20,310,310,310,311,310,1,0,1
output/screenshots/1718765250.696359.png,5,15,309,309,309,309,309,0,5,20,310,310,310,311,310,1,0,1
output/screenshots/1718765251.3550503.png,5,15,309,309,309,309,309,0,5,17,310,310,310,311,310,1,0,1
output/screenshots/1718765252.0106542.png,5,15,309,309,309,309,309,0,5,17,310,310,310,311,311,1,0,1
output/screenshots/1718765252.6754572.png,5,16,309,309,309,309,309,0,5,17,310,309,311,311,311,1,0,1
output/screenshots/1718765253.3448932.png,5,16,309,309,309,310,309,0,4,12,310,310,310,310,0,0,0,1
output/screenshots/1718765254.0065587.png,5,15,309,309,309,309,309,0,4,12,310,310,310,310,0,0,0,1
output/screenshots/1718765254.681836.png,5,15,309,309,309,309,309,0,4,12,311,311,310,310,0,0,0,1
output/screenshots/1718765255.420224.png,5,14,309,309,309,309,309,0,4,12,310,311,310,310,0,0,0,1
output/screenshots/1718765256.1590784.png,5,15,308,309,309,309,308,0,4,12,310,311,310,309,0,0,0,1
output/screenshots/1718765256.816688.png,5,14,309,309,309,309,309,0,4,12,310,311,310,310,0,0,0,1
output/screenshots/1718765257.4647255.png,5,14,309,309,309,309,309,0,4,11,310,310,310,310,0,0,0,1
output/screenshots/1718765258.106122.png,5,13,309,309,309,309,309,0,4,11,310,310,310,310,0,0,0,1
output/screenshots/1718765258.7728477.png,5,13,309,309,309,309,309,0,4,11,310,310,310,310,0,0,0,1
output/screenshots/1718765259.4532804.png,5,13,309,309,309,309,309,0,4,11,310,310,311,310,0,0,0,1
output/screenshots/1718765260.1327648.png,5,13,309,309,309,309,309,0,4,10,310,311,311,310,0,0,0,1
output/screenshots/1718765260.821064.png,5,14,309,309,309,309,309,0,4,10,311,312,310,309,0,0,0,1
output/screenshots/1718765261.4964147.png,5,13,309,309,309,309,309,0,4,10,310,310,311,310,0,0,0,1
output/screenshots/1718765262.1579134.png,5,13,309,309,309,309,309,0,4,10,310,311,310,310,0,0,0,1
output/screenshots/1718765262.8236225.png,5,13,309,309,309,309,309,0,4,10,307,311,310,311,0,0,0,1
output/screenshots/1718765263.5103064.png,5,13,309,309,309,309,309,0,4,10,310,311,310,311,0,0,0,1
output/screenshots/1718765264.1834846.png,5,13,309,309,309,309,309,0,4,10,310,311,310,311,0,0,0,1
output/screenshots/1718765264.857168.png,5,13,309,309,309,309,309,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765265.5268176.png,5,13,309,309,309,309,309,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765266.192736.png,5,13,309,309,309,309,309,0,4,10,310,310,311,311,0,0,0,1
output/screenshots/1718765266.8836124.png,5,13,309,309,309,309,309,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765267.6362143.png,5,13,309,309,309,309,309,0,4,10,310,310,310,311,0,0,0,1
output/screenshots/1718765268.3823986.png,5,13,309,309,309,309,309,0,4,10,310,311,310,311,0,0,0,1
output/screenshots/1718765269.112046.png,5,13,309,309,309,309,309,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765269.8900104.png,5,13,309,309,309,309,309,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765270.6569362.png,5,13,309,309,309,309,309,0,4,10,310,311,310,310,0,0,0,1
output/screenshots/1718765271.4161682.png,5,13,309,309,309,309,310,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765272.126968.png,5,13,309,309,309,309,311,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765272.8102813.png,5,14,309,309,309,309,309,0,4,10,310,310,311,310,0,0,0,1
output/screenshots/1718765273.491879.png,5,13,309,309,309,309,309,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765274.1506305.png,5,12,309,309,309,309,309,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765274.8218892.png,5,13,309,309,309,309,309,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765275.488003.png,5,12,309,309,309,309,309,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765276.1573582.png,5,13,309,309,309,309,309,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765276.8170705.png,5,13,309,309,309,309,309,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765277.4863975.png,5,13,309,309,309,309,309,0,4,10,310,310,310,310,0,0,0,1
output/screenshots/1718765278.1619565.png,5,13,309,309,309,309,261,0,3,7,310,310,310,0,0,0,0,1
output/screenshots/1718765278.8670843.png,5,13,309,309,309,309,261,0,3,7,310,311,310,0,0,0,0,1
output/screenshots/1718765279.5323718.png,5,13,309,309,309,309,261,0,3,7,311,311,310,0,0,0,0,1
output/screenshots/1718765280.1959295.png,5,12,309,309,309,309,261,0,3,7,310,310,311,0,0,0,0,1
output/screenshots/1718765280.8626275.png,5,12,309,309,309,309,261,0,3,7,310,310,310,0,0,0,0,1
output/screenshots/1718765281.5170085.png,5,11,309,309,309,309,261,0,3,7,310,310,310,0,0,0,0,1
output/screenshots/1718765282.175228.png,5,11,309,309,309,309,261,0,3,7,311,311,311,0,0,0,0,1
output/screenshots/1718765282.865319.png,5,11,309,309,309,309,261,0,3,7,310,311,311,0,0,0,0,1
output/screenshots/1718765283.5363135.png,5,11,309,309,309,309,261,0,3,7,311,311,311,0,0,0,0,1
output/screenshots/1718765284.2163303.png,5,11,309,309,309,309,261,0,3,7,310,311,310,0,0,0,0,1
output/screenshots/1718765284.8914592.png,5,11,309,309,309,309,261,0,3,7,310,311,310,0,0,0,0,1
output/screenshots/1718765285.5927231.png,5,11,309,309,309,309,261,0,3,7,310,311,311,0,0,0,0,1
output/screenshots/1718765286.2963352.png,5,11,310,310,309,309,261,0,3,8,311,311,311,0,0,1,0,1
output/screenshots/1718765286.9769897.png,5,11,309,309,309,309,261,0,3,7,311,310,311,0,0,0,0,1
output/screenshots/1718765287.6492288.png,5,11,309,309,309,309,261,0,3,8,310,311,310,0,0,0,0,1
output/screenshots/1718765288.3219323.png,5,12,309,309,309,309,261,0,3,8,310,311,310,0,0,0,0,1
output/screenshots/1718765288.976851.png,5,11,309,309,309,309,261,0,3,8,310,311,311,0,0,0,0,1
output/screenshots/1718765289.6313274.png,5,11,309,309,309,309,261,0,3,8,310,311,311,0,0,0,0,1
output/screenshots/1718765290.2960744.png,5,11,309,309,309,309,261,0,3,8,310,311,311,0,0,0,0,1
output/screenshots/1718765290.9447813.png,5,11,309,309,309,309,261,0,3,8,310,310,310,0,0,0,0,1
output/screenshots/1718765291.6212308.png,5,11,309,309,309,309,262,0,3,8,310,310,310,0,0,0,0,1
output/screenshots/1718765292.3064597.png,5,11,309,309,309,309,261,0,3,8,310,310,311,0,0,0,0,1
output/screenshots/1718765293.0210052.png,5,11,309,309,309,309,261,0,3,6,310,310,310,0,0,0,0,1
output/screenshots/1718765293.753555.png,5,11,309,309,309,309,262,0,3,6,310,310,310,0,0,0,0,1
output/screenshots/1718765294.4849567.png,5,11,309,309,309,309,261,0,3,6,310,310,311,0,0,0,0,1
output/screenshots/1718765295.2224731.png,5,11,309,309,309,309,261,0,3,6,310,311,310,0,0,0,0,1
output/screenshots/1718765295.924574.png,5,11,309,309,309,309,261,0,3,6,310,311,311,0,0,0,0,1
output/screenshots/1718765296.586226.png,4,10,309,309,309,261,0,0,2,5,241,223,0,0,0,0,0,1
output/screenshots/1718765297.2535856.png,4,8,309,309,261,261,0,0,1,1,46,0,0,0,0,1,0,1
output/screenshots/1718765297.9525099.png,4,7,309,309,261,262,0,0,1,1,45,0,0,0,0,1,0,1
output/screenshots/1718765298.6266227.png,4,8,309,309,261,261,0,0,1,1,45,0,0,0,0,0,0,1
output/screenshots/1718765299.3162823.png,4,7,309,308,261,261,0,0,0,0,0,0,0,0,0,0,0,1
output/screenshots/1718765299.9741404.png,4,7,309,309,262,262,0,0,0,0,0,0,0,0,0,0,0,1
output/screenshots/1718765309.1898956.png,5,16,309,309,309,309,309,0,5,18,310,310,311,310,311,2,0,1
output/screenshots/1718765309.8751104.png,5,16,309,309,309,309,309,0,5,18,310,311,310,310,311,2,0,1
output/screenshots/1718765310.5284941.png,5,17,309,309,309,309,309,0,5,18,310,310,310,310,311,2,0,1
output/screenshots/1718765311.2668445.png,5,16,309,309,309,309,309,0,5,17,310,311,310,311,311,2,0,1
output/screenshots/1718765311.9958315.png,5,15,309,309,309,309,309,0,5,18,311,311,310,311,311,2,0,1
output/screenshots/1718765312.6958625.png,5,15,309,309,309,309,309,0,5,18,310,311,310,310,311,2,0,1
output/screenshots/1718765313.3592844.png,5,16,309,309,309,309,309,0,5,18,310,311,310,310,310,2,0,1
output/screenshots/1718765314.0595303.png,5,15,310,309,309,309,309,0,5,18,310,311,310,310,310,2,0,1
output/screenshots/1718765314.7506733.png,5,15,309,309,309,309,309,0,5,18,310,311,310,310,310,2,0,1
output/screenshots/1718765315.460626.png,5,16,309,309,309,309,309,0,5,18,310,311,310,310,311,2,0,1
output/screenshots/1718765316.1622658.png,5,16,309,309,309,309,309,0,5,18,311,311,311,310,310,2,0,1
output/screenshots/1718765316.8511136.png,5,16,309,309,309,309,309,0,5,18,310,311,311,310,310,2,0,1
output/screenshots/1718765317.5281203.png,5,14,309,309,309,309,309,0,5,18,310,310,311,310,310,2,0,1
output/screenshots/1718765318.189194.png,5,15,309,309,309,309,309,0,5,18,310,311,310,310,310,2,0,1
output/screenshots/1718765318.8434896.png,5,14,309,309,309,309,309,0,5,18,311,311,310,310,310,2,0,1
output/screenshots/1718765319.5161505.png,5,15,309,309,309,309,309,0,5,18,310,310,310,311,310,2,0,1
output/screenshots/1718765320.1812706.png,5,15,309,309,309,309,309,0,5,18,310,310,310,311,310,2,0,1
output/screenshots/1718765320.8527257.png,5,14,309,309,309,309,309,0,5,18,310,310,310,311,310,2,0,1
output/screenshots/1718765321.503453.png,5,13,309,309,309,309,309,0,5,15,310,310,310,311,310,2,0,1
output/screenshots/1718765322.1662629.png,5,13,309,309,309,309,309,0,5,15,310,311,310,310,310,2,0,1
output/screenshots/1718765322.835721.png,5,13,309,309,309,309,309,0,5,15,310,311,311,310,310,2,0,1
output/screenshots/1718765323.4970732.png,5,12,309,309,309,309,309,0,5,15,310,311,311,311,310,2,0,1
output/screenshots/1718765324.1570163.png,5,12,309,309,309,309,309,0,5,15,310,311,310,310,310,1,0,1
output/screenshots/1718765324.838256.png,5,13,310,309,309,309,309,0,5,15,310,311,310,310,311,1,0,1
output/screenshots/1718765325.494569.png,5,13,309,309,309,309,309,0,5,13,310,309,311,310,310,1,0,1
output/screenshots/1718765326.176268.png,5,13,309,309,309,309,309,0,5,11,310,312,310,310,310,1,0,1
output/screenshots/1718765326.846118.png,5,13,309,309,309,309,309,0,5,11,310,310,310,310,311,1,0,1
output/screenshots/1718765327.528203.png,5,11,310,309,309,309,309,0,5,11,310,311,310,310,310,1,0,1
output/screenshots/1718765328.1916451.png,5,10,309,309,309,309,309,0,5,11,310,311,310,310,311,1,0,1
output/screenshots/1718765328.8725839.png,5,10,309,309,309,309,309,0,5,11,311,311,310,310,311,1,0,1
output/screenshots/1718765329.5322587.png,5,10,309,309,309,309,309,0,5,11,310,311,311,310,310,1,0,1
output/screenshots/1718765330.194931.png,5,10,309,309,309,309,309,0,5,10,310,311,311,310,310,1,0,1
output/screenshots/1718765330.8840246.png,5,10,309,309,309,309,309,0,5,10,310,311,310,310,310,1,0,1
output/screenshots/1718765331.5715764.png,5,10,310,309,309,309,309,0,4,7,310,311,310,311,0,1,0,1
output/screenshots/1718765332.2428532.png,4,10,309,309,309,309,0,0,4,7,310,311,311,311,0,1,0,1
output/screenshots/1718765332.8933132.png,4,11,309,309,309,309,0,0,4,7,311,311,311,310,0,1,0,1
output/screenshots/1718765333.5600917.png,4,9,309,309,309,309,0,0,4,7,311,311,311,311,0,1,0,1
output/screenshots/1718765334.21001.png,4,9,309,309,309,308,0,0,4,7,310,311,310,310,0,1,0,1
output/screenshots/1718765334.8723388.png,4,9,309,308,309,309,0,0,4,7,311,310,310,310,0,1,0,1
output/screenshots/1718765335.549529.png,4,9,309,308,309,309,0,0,4,7,286,309,310,310,0,1,0,1
output/screenshots/1718765336.2181394.png,4,9,309,309,309,309,0,0,4,7,286,310,310,310,0,1,0,1
output/screenshots/1718765336.9248934.png,4,9,309,309,309,309,0,0,4,7,269,311,288,310,0,1,0,1
output/screenshots/1718765337.6045706.png,4,9,309,309,309,309,0,0,4,7,269,310,288,310,0,1,0,1
output/screenshots/1718765338.2927864.png,4,9,309,309,309,309,0,0,4,7,269,310,288,310,0,1,0,1
output/screenshots/1718765338.971708.png,4,8,309,309,309,309,0,0,4,7,269,310,289,310,0,1,0,1
output/screenshots/1718765339.6503642.png,4,9,309,309,309,309,0,0,4,7,269,310,289,310,0,1,0,1
output/screenshots/1718765340.3279154.png,4,9,309,309,309,309,0,0,4,7,269,311,289,310,0,1,0,1
output/screenshots/1718765341.0046153.png,4,9,309,309,309,309,0,0,4,7,269,310,289,311,0,1,0,1
output/screenshots/1718765341.6725256.png,4,9,309,309,309,309,0,0,4,7,269,309,289,311,0,1,0,1
output/screenshots/1718765342.379284.png,4,9,309,310,309,309,0,0,4,7,269,312,288,310,0,1,0,1
output/screenshots/1718765343.131393.png,4,8,309,309,309,309,0,0,4,7,269,310,288,310,0,1,0,1
output/screenshots/1718765343.8813767.png,4,9,309,309,309,309,0,0,4,7,270,310,289,310,0,1,0,1
output/screenshots/1718765344.639976.png,4,8,309,309,309,309,0,0,4,7,270,310,289,310,0,1,0,1
output/screenshots/1718765345.4811828.png,4,8,309,309,309,309,0,0,3,7,311,289,310,0,0,1,0,1
output/screenshots/1718765346.1935785.png,4,8,309,309,309,309,0,0,3,7,310,289,310,0,0,1,0,1
output/screenshots/1718765346.8997858.png,4,9,309,309,309,309,0,0,3,7,311,288,310,0,0,1,0,1
output/screenshots/1718765347.5700262.png,4,9,309,309,309,309,0,0,3,7,310,287,309,0,0,1,0,1
output/screenshots/1718765348.2322989.png,4,7,309,310,309,309,0,0,3,7,310,288,311,0,0,1,0,1
output/screenshots/1718765348.9014292.png,4,7,309,309,309,309,0,0,3,7,311,288,310,0,0,1,0,1
output/screenshots/1718765349.5615487.png,4,7,309,309,309,309,0,0,3,7,310,288,310,0,0,1,0,1
output/screenshots/1718765350.2271276.png,4,6,309,309,309,309,0,0,3,7,311,288,310,0,0,1,0,1
output/screenshots/1718765350.8970287.png,5,6,309,232,73,309,309,0,3,7,311,288,310,0,0,1,0,1
output/screenshots/1718765351.5826597.png,4,6,309,309,309,309,0,0,3,7,310,288,310,0,0,1,0,1
output/screenshots/1718765352.2449865.png,4,6,309,309,310,309,0,0,3,7,310,288,310,0,0,1,0,1
output/screenshots/1718765352.8999486.png,4,6,309,309,309,309,0,0,3,7,310,288,310,0,0,1,0,1
output/screenshots/1718765353.5684528.png,4,6,309,309,309,309,0,0,3,7,311,288,311,0,0,1,0,1
output/screenshots/1718765354.254537.png,4,6,309,309,309,309,0,0,3,7,310,266,310,0,0,1,0,1
output/screenshots/1718765354.9177547.png,4,6,309,309,309,309,0,0,3,7,311,266,310,0,0,1,0,1
output/screenshots/1718765355.5792978.png,4,6,309,310,309,309,0,0,3,6,311,266,310,0,0,1,0,1
output/screenshots/1718765356.2520742.png,4,6,309,309,309,309,0,0,3,6,311,266,310,0,0,1,0,1
output/screenshots/1718765356.925843.png,4,6,309,309,309,309,0,0,3,6,311,266,310,0,0,1,0,1
output/screenshots/1718765357.61911.png,4,6,309,310,309,309,0,0,3,6,311,266,311,0,0,1,0,1
output/screenshots/1718765358.306844.png,3,5,309,309,308,0,0,0,3,6,311,266,310,0,0,1,0,1
output/screenshots/1718765358.9806323.png,3,4,309,309,309,0,0,0,3,6,311,311,310,0,0,1,0,1
output/screenshots/1718765359.6471345.png,3,4,309,309,309,0,0,0,3,5,311,309,311,0,0,1,0,1
output/screenshots/1718765360.388685.png,3,4,308,309,309,0,0,1,2,5,311,295,0,0,0,1,0,1
output/screenshots/1718765361.0871785.png,2,2,310,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765361.7463346.png,2,2,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765362.4261167.png,2,2,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765363.0757837.png,2,2,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765363.7296243.png,2,2,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765364.418197.png,2,2,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765365.0870557.png,2,2,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765365.8290682.png,2,2,309,308,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765366.5988452.png,2,2,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765367.3357642.png,2,2,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765368.0480604.png,2,3,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765368.724872.png,2,3,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765369.3901443.png,2,3,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765370.056067.png,2,3,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765370.7225077.png,2,3,309,309,0,0,0,1,2,5,307,294,0,0,0,1,0,1
output/screenshots/1718765371.3958843.png,2,3,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765372.0518644.png,2,3,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765372.7286453.png,2,3,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765373.3964355.png,2,3,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765374.0603635.png,2,3,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
output/screenshots/1718765374.7073145.png,2,3,309,309,0,0,0,1,2,5,307,295,0,0,0,1,0,1
